callConid,clocal_name,clocal_class,call_close_prc,strike,multiplier,put_close_prc,plocal_class,plocal_name,putConid,expiration
552979149,VIX   221221C00090000,VIX,0.5957,90.0,100,61.12,VIX,VIX   221221P00090000,552979464,21/12/2022
552979155,VIX   221221C00095000,VIX,0.5375,95.0,100,66.00,VIX,VIX   221221P00095000,552979475,21/12/2022
552978654,VIX   221221C00100000,VIX,0.4792,100.0,100,70.88,VIX,VIX   221221P00100000,552979164,21/12/2022
552978798,VIX   221221C00110000,VIX,0.3928,110.0,100,80.67,VIX,VIX   221221P00110000,552979185,21/12/2022
552978815,VIX   221221C00120000,VIX,0.3064,120.0,100,90.46,VIX,VIX   221221P00120000,552979200,21/12/2022
552978833,VIX   221221C00130000,VIX,0.2569,130.0,100,100.28,VIX,VIX   221221P00130000,552979220,21/12/2022
552978850,VIX   221221C00140000,VIX,0.2213,140.0,100,110.12,VIX,VIX   221221P00140000,552979234,21/12/2022
552978870,VIX   221221C00150000,VIX,0.1858,150.0,100,119.96,VIX,VIX   221221P00150000,552979245,21/12/2022
554023986,VIX   221221C00160000,VIX,0.1503,160.0,100,129.80,VIX,VIX   221221P00160000,554024057,21/12/2022
554024015,VIX   221221C00170000,VIX,0.1256,170.0,100,139.65,VIX,VIX   221221P00170000,554024070,21/12/2022
554024034,VIX   221221C00180000,VIX,0.1009,180.0,100,149.50,VIX,VIX   221221P00180000,554024100,21/12/2022
559126733,VIX   230118C00010000,VIX,19.20,10.0,100,0.0003,VIX,VIX   230118P00010000,559127141,18/01/2023
559126745,VIX   230118C00011000,VIX,18.22,11.0,100,0.0010,VIX,VIX   230118P00011000,559127166,18/01/2023
559126757,VIX   230118C00012000,VIX,17.23,12.0,100,0.0029,VIX,VIX   230118P00012000,559127189,18/01/2023
559126769,VIX   230118C00013000,VIX,16.25,13.0,100,0.0073,VIX,VIX   230118P00013000,559127209,18/01/2023
559126782,VIX   230118C00014000,VIX,15.28,14.0,100,0.0160,VIX,VIX   230118P00014000,559127237,18/01/2023
559126794,VIX   230118C00015000,VIX,14.31,15.0,100,0.0318,VIX,VIX   230118P00015000,559127262,18/01/2023
559126799,VIX   230118C00016000,VIX,13.35,16.0,100,0.0584,VIX,VIX   230118P00016000,559127272,18/01/2023
559126804,VIX   230118C00017000,VIX,12.41,17.0,100,0.1000,VIX,VIX   230118P00017000,559127286,18/01/2023
559126811,VIX   230118C00018000,VIX,11.52,18.0,100,0.2000,VIX,VIX   230118P00018000,559127298,18/01/2023
559126818,VIX   230118C00019000,VIX,10.69,19.0,100,0.3500,VIX,VIX   230118P00019000,559127309,18/01/2023
559126824,VIX   230118C00020000,VIX,9.90,20.0,100,0.5500,VIX,VIX   230118P00020000,559127324,18/01/2023
559126829,VIX   230118C00021000,VIX,9.19,21.0,100,0.8250,VIX,VIX   230118P00021000,559127338,18/01/2023
559126841,VIX   230118C00022000,VIX,8.56,22.0,100,1.175,VIX,VIX   230118P00022000,559127348,18/01/2023
559126852,VIX   230118C00023000,VIX,7.97,23.0,100,1.575,VIX,VIX   230118P00023000,559127366,18/01/2023
559126862,VIX   230118C00024000,VIX,7.44,24.0,100,2.025,VIX,VIX   230118P00024000,559127372,18/01/2023
559126874,VIX   230118C00025000,VIX,6.95,25.0,100,2.525,VIX,VIX   230118P00025000,559127389,18/01/2023
559126883,VIX   230118C00026000,VIX,6.54,26.0,100,3.100,VIX,VIX   230118P00026000,559127396,18/01/2023
559126889,VIX   230118C00027000,VIX,6.16,27.0,100,3.700,VIX,VIX   230118P00027000,559127406,18/01/2023
559126903,VIX   230118C00028000,VIX,5.77,28.0,100,4.300,VIX,VIX   230118P00028000,559127423,18/01/2023
559126914,VIX   230118C00029000,VIX,5.40,29.0,100,4.911,VIX,VIX   230118P00029000,559127434,18/01/2023
559126925,VIX   230118C00030000,VIX,5.14,30.0,100,5.64,VIX,VIX   230118P00030000,559127444,18/01/2023
559126934,VIX   230118C00032500,VIX,4.504,32.5,100,7.46,VIX,VIX   230118P00032500,559127451,18/01/2023
559126944,VIX   230118C00035000,VIX,3.900,35.0,100,9.32,VIX,VIX   230118P00035000,559127458,18/01/2023
559126954,VIX   230118C00037500,VIX,3.500,37.5,100,11.38,VIX,VIX   230118P00037500,559127463,18/01/2023
559126971,VIX   230118C00040000,VIX,3.100,40.0,100,13.45,VIX,VIX   230118P00040000,559127469,18/01/2023
559126979,VIX   230118C00042500,VIX,2.775,42.5,100,15.58,VIX,VIX   230118P00042500,559127475,18/01/2023
559126988,VIX   230118C00045000,VIX,2.475,45.0,100,17.74,VIX,VIX   230118P00045000,559127481,18/01/2023
559127000,VIX   230118C00047500,VIX,2.280,47.5,100,20.01,VIX,VIX   230118P00047500,559127484,18/01/2023
559127012,VIX   230118C00050000,VIX,2.096,50.0,100,22.29,VIX,VIX   230118P00050000,559127489,18/01/2023
559127022,VIX   230118C00055000,VIX,1.728,55.0,100,26.85,VIX,VIX   230118P00055000,559127499,18/01/2023
559127029,VIX   230118C00060000,VIX,1.475,60.0,100,31.52,VIX,VIX   230118P00060000,559127502,18/01/2023
559127046,VIX   230118C00065000,VIX,1.250,65.0,100,36.22,VIX,VIX   230118P00065000,559127509,18/01/2023
559127052,VIX   230118C00070000,VIX,1.100,70.0,100,40.99,VIX,VIX   230118P00070000,559127514,18/01/2023
559127064,VIX   230118C00075000,VIX,0.9500,75.0,100,45.76,VIX,VIX   230118P00075000,559127519,18/01/2023
559127076,VIX   230118C00080000,VIX,0.8250,80.0,100,50.56,VIX,VIX   230118P00080000,559127526,18/01/2023
559127088,VIX   230118C00085000,VIX,0.7304,85.0,100,55.39,VIX,VIX   230118P00085000,559127529,18/01/2023
559127098,VIX   230118C00090000,VIX,0.6597,90.0,100,60.25,VIX,VIX   230118P00090000,559127538,18/01/2023
559127112,VIX   230118C00095000,VIX,0.5890,95.0,100,65.10,VIX,VIX   230118P00095000,559127543,18/01/2023
559126728,VIX   230118C00100000,VIX,0.5315,100.0,100,69.97,VIX,VIX   230118P00100000,559127129,18/01/2023
559126739,VIX   230118C00110000,VIX,0.4165,110.0,100,79.70,VIX,VIX   230118P00110000,559127156,18/01/2023
559126748,VIX   230118C00120000,VIX,0.3477,120.0,100,89.48,VIX,VIX   230118P00120000,559127179,18/01/2023
559126762,VIX   230118C00130000,VIX,0.2790,130.0,100,99.26,VIX,VIX   230118P00130000,559127203,18/01/2023
559126779,VIX   230118C00140000,VIX,0.2250,140.0,100,109.05,VIX,VIX   230118P00140000,559127224,18/01/2023
559126784,VIX   230118C00150000,VIX,0.2000,150.0,100,118.88,VIX,VIX   230118P00150000,559127249,18/01/2023
564485171,VIX   230215C00010000,VIX,19.01,10.0,100,0.0014,VIX,VIX   230215P00010000,564485924,15/02/2023
564485200,VIX   230215C00011000,VIX,18.03,11.0,100,0.0039,VIX,VIX   230215P00011000,564485959,15/02/2023
564485240,VIX   230215C00012000,VIX,17.05,12.0,100,0.0094,VIX,VIX   230215P00012000,564486001,15/02/2023
564485273,VIX   230215C00013000,VIX,16.08,13.0,100,0.0201,VIX,VIX   230215P00013000,564486027,15/02/2023
564485307,VIX   230215C00014000,VIX,15.12,14.0,100,0.0387,VIX,VIX   230215P00014000,564486071,15/02/2023
564485345,VIX   230215C00015000,VIX,14.16,15.0,100,0.0690,VIX,VIX   230215P00015000,564486114,15/02/2023
564485358,VIX   230215C00016000,VIX,13.22,16.0,100,0.1092,VIX,VIX   230215P00016000,564486120,15/02/2023
564485360,VIX   230215C00017000,VIX,12.28,17.0,100,0.1500,VIX,VIX   230215P00017000,564486140,15/02/2023
564485390,VIX   230215C00018000,VIX,11.42,18.0,100,0.2750,VIX,VIX   230215P00018000,564486171,15/02/2023
564485402,VIX   230215C00019000,VIX,10.59,19.0,100,0.4250,VIX,VIX   230215P00019000,564486195,15/02/2023
564485420,VIX   230215C00020000,VIX,9.83,20.0,100,0.6500,VIX,VIX   230215P00020000,564486209,15/02/2023
564485432,VIX   230215C00021000,VIX,9.15,21.0,100,0.9500,VIX,VIX   230215P00021000,564486239,15/02/2023
564485445,VIX   230215C00022000,VIX,8.52,22.0,100,1.300,VIX,VIX   230215P00022000,564486263,15/02/2023
564485470,VIX   230215C00023000,VIX,7.91,23.0,100,1.675,VIX,VIX   230215P00023000,564486280,15/02/2023
564485480,VIX   230215C00024000,VIX,7.40,24.0,100,2.150,VIX,VIX   230215P00024000,564486319,15/02/2023
564485491,VIX   230215C00025000,VIX,6.95,25.0,100,2.675,VIX,VIX   230215P00025000,564486334,15/02/2023
564485513,VIX   230215C00026000,VIX,6.49,26.0,100,3.200,VIX,VIX   230215P00026000,564486365,15/02/2023
564485527,VIX   230215C00027000,VIX,6.11,27.0,100,3.805,VIX,VIX   230215P00027000,564486389,15/02/2023
564485540,VIX   230215C00028000,VIX,5.76,28.0,100,4.431,VIX,VIX   230215P00028000,564486416,15/02/2023
564485562,VIX   230215C00029000,VIX,5.40,29.0,100,5.06,VIX,VIX   230215P00029000,564486438,15/02/2023
564485575,VIX   230215C00030000,VIX,5.15,30.0,100,5.79,VIX,VIX   230215P00030000,564486469,15/02/2023
564485590,VIX   230215C00032500,VIX,4.550,32.5,100,7.64,VIX,VIX   230215P00032500,564486484,15/02/2023
564485615,VIX   230215C00035000,VIX,3.950,35.0,100,9.50,VIX,VIX   230215P00035000,564486515,15/02/2023
564485630,VIX   230215C00037500,VIX,3.550,37.5,100,11.55,VIX,VIX   230215P00037500,564486524,15/02/2023
564485640,VIX   230215C00040000,VIX,3.150,40.0,100,13.61,VIX,VIX   230215P00040000,564486564,15/02/2023
564485664,VIX   230215C00042500,VIX,2.800,42.5,100,15.72,VIX,VIX   230215P00042500,564486591,15/02/2023
564485681,VIX   230215C00045000,VIX,2.525,45.0,100,17.90,VIX,VIX   230215P00045000,564486620,15/02/2023
564485702,VIX   230215C00047500,VIX,2.275,47.5,100,20.10,VIX,VIX   230215P00047500,564486651,15/02/2023
564485725,VIX   230215C00050000,VIX,2.075,50.0,100,22.36,VIX,VIX   230215P00050000,564486663,15/02/2023
564485739,VIX   230215C00055000,VIX,1.750,55.0,100,26.94,VIX,VIX   230215P00055000,564486705,15/02/2023
564485759,VIX   230215C00060000,VIX,1.475,60.0,100,31.58,VIX,VIX   230215P00060000,564486715,15/02/2023
564485770,VIX   230215C00065000,VIX,1.275,65.0,100,36.29,VIX,VIX   230215P00065000,564486753,15/02/2023
564485780,VIX   230215C00070000,VIX,1.075,70.0,100,41.00,VIX,VIX   230215P00070000,564486768,15/02/2023
564485800,VIX   230215C00075000,VIX,0.9250,75.0,100,45.76,VIX,VIX   230215P00075000,564486801,15/02/2023
564485820,VIX   230215C00080000,VIX,0.8250,80.0,100,50.57,VIX,VIX   230215P00080000,564486835,15/02/2023
564485840,VIX   230215C00085000,VIX,0.7250,85.0,100,55.38,VIX,VIX   230215P00085000,564486852,15/02/2023
564485859,VIX   230215C00090000,VIX,0.6385,90.0,100,60.21,VIX,VIX   230215P00090000,564486883,15/02/2023
564485879,VIX   230215C00095000,VIX,0.5866,95.0,100,65.07,VIX,VIX   230215P00095000,564486909,15/02/2023
564485137,VIX   230215C00100000,VIX,0.5347,100.0,100,69.93,VIX,VIX   230215P00100000,564485897,15/02/2023
564485188,VIX   230215C00110000,VIX,0.4308,110.0,100,79.65,VIX,VIX   230215P00110000,564485934,15/02/2023
564485228,VIX   230215C00120000,VIX,0.3269,120.0,100,89.36,VIX,VIX   230215P00120000,564485977,15/02/2023
564485255,VIX   230215C00130000,VIX,0.2732,130.0,100,99.13,VIX,VIX   230215P00130000,564486011,15/02/2023
564485285,VIX   230215C00140000,VIX,0.2195,140.0,100,108.90,VIX,VIX   230215P00140000,564486057,15/02/2023
564485321,VIX   230215C00150000,VIX,0.1721,150.0,100,118.67,VIX,VIX   230215P00150000,564486090,15/02/2023
